"Bill_id","Bill_description","Patron_id","Patron_name","Last_house_committee_id","Last_house_action","Last_house_action_date","Last_senate_committee_id","Last_senate_action","Last_senate_action_date","Last_conference_action","Last_conference_action_date","Last_governor_action","Last_governor_action_date","Emergency","Passed_house","Passed_senate","Passed","Failed","Carried_over","Approved","Vetoed","Full_text_doc1","Full_text_date1","Full_text_doc2","Full_text_date2","Full_text_doc3","Full_text_date3","Full_text_doc4","Full_text_date4","Full_text_doc5","Full_text_date5","Full_text_doc6","Full_text_date6","Last_house_actid","Last_senate_actid","Last_conference_actid","Last_governor_actid","Chapter_id","Introduction_date","Last_actid"
"SB254","Electric utilities; shared solar programs, Phase II Utility.","S0100","Surovell","H14","","3/4/2026","S02","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Approved by Governor-Chapter 671 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","SB254","1/12/2026","SB254S1","2/10/2026","SB254ER","3/4/2026","","","","","","","H5620","S7010","","G7050","","1/12/2026","G7050"
"SB255","Electric utilities; shared solar programs, Phase I Utility.","S0100","Surovell","H14","","3/4/2026","S02","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Approved by Governor-Chapter 674 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","SB255","1/12/2026","SB255S1","2/10/2026","SB255ER","3/4/2026","","","","","","","H5620","S7010","","G7050","","1/12/2026","G7050"
"SB256","Appliance minimum energy and water conservation standards; requirement of manufacturers.","S0098","McPike","H14","","3/9/2026","S02","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Governor's recommendation received by Senate","4/13/2026","N","Y","Y","Y","N","N","N","N","SB256","1/12/2026","SB256S1","2/13/2026","SB256ER","3/9/2026","","","","","","","H5620","S7010","","G7210","","1/12/2026","G7210"
"SB257","Health insurance; requirements for certain opioid antagonists.","S0086","Favola","H02","","3/31/2026","S05","Fiscal Impact Statement from Department of Planning and Budget (SB257)","4/1/2026","","","Acts of Assembly Chapter text (CHAP0424)","4/8/2026","N","Y","Y","Y","N","N","Y","N","SB257","1/12/2026","SB257S1","2/3/2026","SB257H2","3/9/2026","SB257ER","3/30/2026","CHAP0424","4/8/2026","","","H5620","S8500","","G9998","CHAP0424","1/12/2026","G9998"
"SB258","Virginia Human Rights Act; reasonable accommodation for known limitations related to menopause.","S0124","Pekarsky","H11","","3/31/2026","S12","Fiscal Impact Statement from Department of Planning and Budget (SB258)","3/31/2026","","","Governor's recommendation received by Senate","4/11/2026","N","Y","Y","Y","N","N","N","N","SB258","1/12/2026","SB258H1","3/3/2026","SB258ER","3/30/2026","SB258S1","4/14/2026","","","","","H5620","S8500","","G7210","","1/12/2026","G7210"
"SB259","Early Childhood Mental Health Consultation Program; established, development of modules, report.","S0082","Stanley","","","","S05","Continued to next session in Finance and Appropriations (14-Y 1-N)","2/10/2026","","","","","N","N","N","N","N","Y","N","N","SB259","1/12/2026","","","","","","","","","","","","S0540","","","","1/12/2026","S0540"
"SB260","Aging, Commonwealth Council on; advising strategies for reducing social isolation among seniors.","S0082","Stanley","H20","","3/31/2026","S05","Fiscal Impact Statement from Department of Planning and Budget (SB260)","3/31/2026","","","Acts of Assembly Chapter text (CHAP0491)","4/8/2026","N","Y","Y","Y","N","N","Y","N","SB260","1/12/2026","SB260S1","2/13/2026","SB260ER","3/30/2026","CHAP0491","4/8/2026","","","","","H5620","S8500","","G9998","CHAP0491","1/12/2026","G9998"
"SB261","Cruelty to animals; malicious killing of a dog or cat, penalty.","S0082","Stanley","H02","Left in Appropriations","3/10/2026","S05","Read third time and passed Senate (40-Y 0-N 0-A)","2/9/2026","","","","","N","N","Y","N","Y","N","N","N","SB261","1/12/2026","","","","","","","","","","","H0294","S5000","","","","1/12/2026","H0294"
"SB262","Tort claims against the Commonwealth; liability for dangerous condition on public roadway.","S0082","Stanley","","","","S13","Passed by indefinitely in Courts of Justice (9-Y 5-N)","2/4/2026","","","","","N","N","N","N","Y","N","N","N","SB262","1/12/2026","","","","","","","","","","","","S1390","","","","1/12/2026","S1390"
"SB263","Virginia Public Procurement Act; certification for service disabled veteran-owned businesses, etc.","S0082","Stanley","","","","S12","Continued to next session in General Laws and Technology (10-Y 5-N)","1/21/2026","","","","","N","N","N","N","N","Y","N","N","SB263","1/12/2026","","","","","","","","","","","","S1240","","","","1/12/2026","S1240"
"SB264","Individualized education programs; guidelines/materials for students for addressing bullying, etc.","S0082","Stanley","H02","Tabled in Appropriations (15-Y 7-N)","3/4/2026","S04","Read third time and passed Senate Block Vote (40-Y 0-N 0-A)","2/10/2026","","","","","N","N","Y","N","Y","N","N","N","SB264","1/12/2026","SB264S1","2/6/2026","","","","","","","","","H0298","S5000","","","","1/12/2026","H0298"
"SB265","Elementary and secondary schools or higher educational institutions; bullying and cyberbullying.","S0082","Stanley","","","","S13","Senate committee offered","2/16/2026","","","","","N","N","N","N","N","Y","N","N","SB265","1/12/2026","","","","","","","","","","","","S8122","","","","1/12/2026","S8122"
"SB266","Companion Animal Surgical Sterilization Program and Fund; established and created, report.","S0082","Stanley","","","","S01","Continued to next session in Agriculture, Conservation and Natural Resources (13-Y 1-N)","2/3/2026","","","","","N","N","N","N","N","Y","N","N","SB266","1/12/2026","","","","","","","","","","","","S0140","","","","1/12/2026","S0140"
"SB267","Electric utility infrastructure; Dept. of Energy & SCC to conduct comprehensive analysis, report.","S0129","VanValkenburg","H02","","3/10/2026","S05","Enrolled Bill communicated to Governor on March 14, 2026","3/14/2026","","","Approved by Governor-Chapter 886 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","SB267","1/12/2026","SB267S1","2/13/2026","SB267ER","3/10/2026","","","","","","","H5620","S7010","","G7050","","1/12/2026","G7050"
"SB268","Income tax, state; creates child tax credit.","S0118","Craig","","","","S05","Continued to next session in Finance and Appropriations (9-Y 4-N)","1/28/2026","","","","","N","N","N","N","N","Y","N","N","SB268","1/12/2026","","","","","","","","","","","","S0540","","","","1/12/2026","S0540"
"SB269","Mental health service providers;  definitions, use of artificial intelligence system civil penalty.","S0086","Favola","H21","Continued to next session in Communications, Technology and Innovation (Voice Vote)","3/2/2026","S12","Fiscal Impact Statement from Department of Planning and Budget (SB269)","2/11/2026","","","","","N","N","Y","N","N","Y","N","N","SB269","1/12/2026","SB269S1","1/29/2026","","","","","","","","","H2140","S8500","","","","1/12/2026","H2140"
"SB270","Recovery residences; regulations.","S0129","VanValkenburg","H24","","3/31/2026","S05","Fiscal Impact Statement from Department of Planning and Budget (SB270)","3/31/2026","Conference Report released","3/12/2026","Governor's recommendation received by Senate","4/11/2026","N","Y","Y","Y","N","N","N","N","SB270","1/12/2026","SB270S2","2/13/2026","SB270H1","2/24/2026","SB270S3","3/12/2026","SB270ER","3/30/2026","SB270S4","4/13/2026","H5620","S8500","C6038","G7210","","1/12/2026","G7210"
"SB271","Prescription Drug Affordability Board; established.","S0062","Deeds","H02","","3/31/2026","S05","Fiscal Impact Statement from Department of Planning and Budget (SB271)","3/31/2026","","","Governor's recommendation received by Senate","4/13/2026","N","Y","Y","Y","N","N","N","N","SB271","1/12/2026","SB271E","2/5/2026","SB271H1","3/9/2026","SB271H2","3/10/2026","SB271ER","3/30/2026","SB271S1","4/14/2026","H5620","S8500","","G7210","","1/12/2026","G7210"
"SB272","Firearm or explosive material; exemptions, carrying in public institutions of higher education.","S0062","Deeds","H15","","2/18/2026","S05","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Approved by Governor-Chapter 644 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","SB272","1/12/2026","SB272ER","2/18/2026","","","","","","","","","H5620","S7010","","G7050","","1/12/2026","G7050"
"SB273","Virginia Residential Landlord and Tenant Act; Eviction Diversion Program, eligibility.","S0067","Locke","H11","","2/26/2026","S12","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Approved by Governor-Chapter 818 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","SB273","1/13/2026","SB273S1","2/5/2026","SB273ER","2/26/2026","","","","","","","H5620","S7010","","G7050","","1/13/2026","G7050"
"SB274","Hampton University; recognition and restoration of status as a land-grant university.","S0067","Locke","H02","Continued to next session in Appropriations (Voice Vote)","2/25/2026","S05","Fiscal Impact Statement from Department of Planning and Budget (SB274)","2/16/2026","","","","","N","N","Y","N","N","Y","N","N","SB274","1/13/2026","SB274S1","2/11/2026","","","","","","","","","H0240","S8500","","","","1/13/2026","H0240"
"SB275","Medicaid managed care organizations; community health worker expansion, etc., report.","S0130","Williams Graves","","","","S05","Continued to next session in Finance and Appropriations (15-Y 0-N)","2/12/2026","","","","","N","N","N","N","N","Y","N","N","SB275","1/13/2026","","","","","","","","","","","","S0540","","","","1/13/2026","S0540"
"SB276","State correctional facilities; visitation policies, annual report.","S0130","Williams Graves","H20","","3/31/2026","S05","Fiscal Impact Statement from Department of Planning and Budget (SB276)","4/1/2026","Conference Report released","3/13/2026","Approved by Governor-Chapter 572 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","SB276","1/13/2026","SB276S1","2/5/2026","SB276H1","3/6/2026","SB276S2","3/13/2026","SB276ER","3/30/2026","","","H5620","S8500","C6038","G7050","","1/13/2026","G7050"
"SB277","Elections; prohibited area within 10 feet of the curbside voting area.","S0130","Williams Graves","","","","S08","Stricken at request of Patron in Privileges and Elections (13-Y 0-N)","2/10/2026","","","","","N","N","N","N","Y","N","N","N","SB277","1/13/2026","","","","","","","","","","","","S0881","","","","1/13/2026","S0881"
"SB278","Federal 340-B Drug Pricing Program; impacts within the Commonwealth.","S0133","Srinivasan","H24","","3/12/2026","S05","Enrolled Bill communicated to Governor on March 14, 2026","3/14/2026","","","Approved by Governor-Chapter 887 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","SB278","1/13/2026","SB278S1","1/30/2026","SB278S2","2/13/2026","SB278ER","3/11/2026","","","","","H5620","S7010","","G7050","","1/13/2026","G7050"
"SB279","Contractors, Board for; tradesman apprenticeship requirements.","S0118","Craig","","","","S12","Passed by indefinitely in General Laws and Technology (9-Y 6-N)","2/11/2026","","","","","N","N","N","N","Y","N","N","N","SB279","1/13/2026","","","","","","","","","","","","S1290","","","","1/13/2026","S1290"
"SB280","Autism Advisory Council; repeals council, advisory Board established, report, sunset.","S0115","Aird","H20","House Conferees: Cohen, Tran, McLaughlin","3/12/2026","S05","Failed to Pass from conference","3/14/2026","","","","","N","Y","Y","N","Y","N","N","N","SB280","1/14/2026","SB280S1","2/11/2026","SB280H1","3/6/2026","","","","","","","H6013","S9526","","","","1/14/2026","S9526"
"SB281","Waverly, Town of; amending charter, transitioning town government.","S0115","Aird","H07","","2/27/2026","S07","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Acts of Assembly Chapter text (CHAP0339)","4/6/2026","Y","Y","Y","Y","N","N","Y","N","SB281","1/13/2026","SB281ER","2/27/2026","CHAP0339","4/6/2026","","","","","","","H5620","S7010","","G9998","CHAP0339","1/13/2026","G9998"
"SB282","Dental hygienist licensure; dentists eligible to practice in a foreign country or jurisdiction.","S0115","Aird","H24","","3/2/2026","S04","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Acts of Assembly Chapter text (CHAP0254)","4/6/2026","N","Y","Y","Y","N","N","Y","N","SB282","1/13/2026","SB282ER","3/2/2026","CHAP0254","4/6/2026","","","","","","","H5620","S7010","","G9998","CHAP0254","1/13/2026","G9998"
"SB283","Penalties for failure to appear; definition, contempt.","S0115","Aird","H08","","3/10/2026","S13","Enrolled Bill communicated to Governor on March 14, 2026","3/14/2026","","","Acts of Assembly Chapter text (CHAP0242)","4/6/2026","N","Y","Y","Y","N","N","Y","N","SB283","1/13/2026","SB283S1","2/12/2026","SB283ER","3/10/2026","CHAP0242","4/6/2026","","","","","H5620","S7010","","G9998","CHAP0242","1/13/2026","G9998"
"SB284","Teachers; timeline and process for increasing salaries to at least national average.","S0115","Aird","","","","S05","Continued to next session in Finance and Appropriations (15-Y 0-N)","2/10/2026","","","","","N","N","N","N","N","Y","N","N","SB284","1/13/2026","SB284S1","2/6/2026","","","","","","","","","","S0540","","","","1/13/2026","S0540"
"SB285","Urban Public-Private Partnership Redevelopment  grant program; DHCD to review, etc.","S0115","Aird","H02","","3/31/2026","S05","Fiscal Impact Statement from Department of Planning and Budget (SB285)","4/1/2026","","","Governor's recommendation received by Senate","4/11/2026","N","Y","Y","Y","N","N","N","N","SB285","1/13/2026","SB285S1","1/28/2026","SB285ER","3/30/2026","","","","","","","H5620","S8500","","G7210","","1/13/2026","G7210"
"SB286","State Government Internship Coordinator; Department of Human Resource Management to appoint.","S0115","Aird","H02","","3/4/2026","S05","Fiscal Impact Statement from Department of Planning and Budget (SB286)","3/10/2026","","","Approved by Governor-Chapter 787 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","SB286","1/13/2026","SB286S1","1/23/2026","SB286H1","2/20/2026","SB286ER","3/4/2026","","","","","H5620","S8500","","G7050","","1/13/2026","G7050"
"SB287","State Police, Department of, Executive Protection Division; security and transportation duties.","S0115","Aird","","","","S05","Continued to next session in Finance and Appropriations (15-Y 0-N)","2/10/2026","","","","","N","N","N","N","N","Y","N","N","SB287","1/13/2026","SB287S1","2/6/2026","","","","","","","","","","S0540","","","","1/13/2026","S0540"
"SB288","Protection of employees; standards for heat illness prevention, report.","S0115","Aird","H14","","3/31/2026","S05","Fiscal Impact Statement from Department of Planning and Budget (SB288)","4/2/2026","Conference Report released","3/13/2026","Approved by Governor-Chapter 732 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","SB288","1/13/2026","SB288S1","2/3/2026","SB288S2","2/11/2026","SB288H1","2/25/2026","SB288S3","3/13/2026","SB288ER","3/30/2026","H5620","S8500","C6038","G7050","","1/13/2026","G7050"
"SB289","Hopewell, City of; amending charter, membership of Hopewell Water Renewal Commission.","S0115","Aird","H07","","2/27/2026","S07","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Acts of Assembly Chapter text (CHAP0492)","4/8/2026","N","Y","Y","Y","N","N","Y","N","SB289","1/13/2026","SB289S1","1/20/2026","SB289SC1","1/21/2026","SB289ER","2/27/2026","CHAP0492","4/8/2026","","","H5620","S7010","","G9998","CHAP0492","1/13/2026","G9998"
"SB290","Virginia Residential Landlord and Tenant Act; enforcement by localities.","S0115","Aird","H11","","2/26/2026","S12","Enrolled Bill communicated to Governor on March 10, 2026","3/10/2026","","","Approved by Governor-Chapter 543 (effective 7/1/2026)","4/13/2026","N","Y","Y","Y","N","N","Y","N","SB290","1/13/2026","SB290ER","2/26/2026","","","","","","","","","H5620","S7010","","G7050","","1/13/2026","G7050"
